"No.","Time","Source","Destination","Protocol","Length","Info"
"9823","27.737604","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7976297 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9824","27.737656","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7977691 Win=49988 Len=0 TSval=3071755652 TSecr=657525777"
"9825","27.737701","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7977691 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9826","27.737704","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"9827","27.737825","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7980479 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9828","27.737827","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7981873 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9829","27.737834","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7980479 Win=49988 Len=0 TSval=3071755652 TSecr=657525777"
"9830","27.737887","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7983267 Win=49988 Len=0 TSval=3071755652 TSecr=657525777"
"9831","27.737937","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7983267 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9832","27.737939","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7984661 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9833","27.737992","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7986055 Win=49988 Len=0 TSval=3071755652 TSecr=657525777"
"9834","27.738072","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7986055 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9835","27.738075","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7987449 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9836","27.738076","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7988843 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9837","27.738140","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7990237 Win=49988 Len=0 TSval=3071755652 TSecr=657525777"
"9838","27.738187","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7990237 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9839","27.738189","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7991631 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9840","27.738261","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7993025 Win=49988 Len=0 TSval=3071755652 TSecr=657525777"
"9841","27.738307","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7993025 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9842","27.738309","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"9843","27.738432","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7995813 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9844","27.738435","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7997207 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9845","27.738441","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7995813 Win=49988 Len=0 TSval=3071755653 TSecr=657525777"
"9846","27.738499","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7998601 Win=49988 Len=0 TSval=3071755653 TSecr=657525777"
"9847","27.738562","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7998601 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9848","27.738564","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7999995 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9849","27.738616","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8001389 Win=49988 Len=0 TSval=3071755653 TSecr=657525777"
"9850","27.738664","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8001389 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9851","27.738666","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8002783 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9852","27.738706","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8004177 Win=49988 Len=0 TSval=3071755653 TSecr=657525777"
"9853","27.738877","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8004177 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9854","27.738879","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=8005571 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9855","27.738906","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8006965 Ack=9626 Win=489 Len=1394 TSval=657525778 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9856","27.738908","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8008359 Ack=9626 Win=489 Len=1394 TSval=657525778 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9857","27.738979","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8009753 Win=49988 Len=0 TSval=3071755653 TSecr=657525777"
"9858","27.739024","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8009753 Ack=9626 Win=489 Len=1394 TSval=657525778 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9859","27.739026","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"9860","27.739153","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8012541 Ack=9626 Win=489 Len=1394 TSval=657525778 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9861","27.739156","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8013935 Ack=9626 Win=489 Len=1394 TSval=657525778 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9862","27.739164","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8012541 Win=49988 Len=0 TSval=3071755653 TSecr=657525778"
"9863","27.739217","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8015329 Win=49988 Len=0 TSval=3071755653 TSecr=657525778"
"9864","27.739276","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8015329 Ack=9626 Win=489 Len=1394 TSval=657525778 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9865","27.739277","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8016723 Ack=9626 Win=489 Len=1394 TSval=657525778 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9866","27.739322","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8018117 Win=49988 Len=0 TSval=3071755653 TSecr=657525778"
"9867","27.739399","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8018117 Ack=9626 Win=489 Len=1394 TSval=657525778 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9868","27.739401","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8019511 Ack=9626 Win=489 Len=1394 TSval=657525778 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9869","27.739445","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8020905 Win=49988 Len=0 TSval=3071755654 TSecr=657525778"
"9870","27.739537","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8020905 Ack=9626 Win=489 Len=1394 TSval=657525778 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9871","27.739540","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8022299 Ack=9626 Win=489 Len=1394 TSval=657525778 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9872","27.739592","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8023693 Win=49988 Len=0 TSval=3071755654 TSecr=657525778"
"9873","27.739656","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8023693 Ack=9626 Win=489 Len=1394 TSval=657525778 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9874","27.739659","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8025087 Ack=9626 Win=489 Len=1394 TSval=657525778 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9875","27.739707","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8026481 Win=49988 Len=0 TSval=3071755654 TSecr=657525778"
"9876","27.739776","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8026481 Ack=9626 Win=489 Len=1394 TSval=657525778 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9877","27.739778","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"9878","27.739893","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8029269 Ack=9626 Win=489 Len=1394 TSval=657525778 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9879","27.739896","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8030663 Ack=9626 Win=489 Len=1394 TSval=657525778 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9880","27.739904","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8029269 Win=49988 Len=0 TSval=3071755654 TSecr=657525778"
"9881","27.739987","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8032057 Win=49988 Len=0 TSval=3071755654 TSecr=657525778"
"9882","27.740074","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=8032057 Ack=9626 Win=489 Len=1394 TSval=657525778 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9883","27.740077","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8033451 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9884","27.740141","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8034845 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9885","27.740143","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8036239 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9886","27.740151","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8034845 Win=49988 Len=0 TSval=3071755654 TSecr=657525779"
"9887","27.740191","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8037633 Win=49988 Len=0 TSval=3071755654 TSecr=657525779"
"9888","27.740259","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8037633 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9889","27.740262","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8039027 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9890","27.740310","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8040421 Win=49988 Len=0 TSval=3071755654 TSecr=657525779"
"9891","27.740379","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8040421 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9892","27.740381","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8041815 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9893","27.740433","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8043209 Win=49988 Len=0 TSval=3071755655 TSecr=657525779"
"9894","27.740506","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=8043209 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9895","27.740508","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"9896","27.740627","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8045997 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9897","27.740630","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8047391 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9898","27.740638","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8045997 Win=49988 Len=0 TSval=3071755655 TSecr=657525779"
"9899","27.740687","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8048785 Win=49988 Len=0 TSval=3071755655 TSecr=657525779"
"9900","27.740749","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8048785 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9901","27.740751","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8050179 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9902","27.740803","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8051573 Win=49988 Len=0 TSval=3071755655 TSecr=657525779"
"9903","27.740871","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8051573 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9904","27.740873","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8052967 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9905","27.740922","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8054361 Win=49988 Len=0 TSval=3071755655 TSecr=657525779"
"9906","27.740991","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8054361 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9907","27.740993","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8055755 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9908","27.741042","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8057149 Win=49988 Len=0 TSval=3071755655 TSecr=657525779"
"9909","27.741114","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8057149 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9910","27.741117","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8058543 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9911","27.741166","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8059937 Win=49988 Len=0 TSval=3071755655 TSecr=657525779"
"9912","27.741236","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"9913","27.741238","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8061331 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9914","27.741375","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8062725 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9915","27.741377","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8064119 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9916","27.741384","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8062725 Win=49988 Len=0 TSval=3071755655 TSecr=657525779"
"9917","27.741427","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8065513 Win=49988 Len=0 TSval=3071755655 TSecr=657525779"
"9918","27.742223","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8065513 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9919","27.742227","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8066907 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9920","27.742344","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8068301 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9921","27.742349","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=8069695 Ack=9626 Win=489 Len=1394 TSval=657525779 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9922","27.742362","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8068301 Win=49988 Len=0 TSval=3071755657 TSecr=657525779"
"9923","27.742486","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8071089 Ack=9626 Win=489 Len=1394 TSval=657525780 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9924","27.742489","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8072483 Ack=9626 Win=489 Len=1394 TSval=657525780 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9925","27.742490","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8073877 Ack=9626 Win=489 Len=1394 TSval=657525780 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9926","27.742491","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8075271 Ack=9626 Win=489 Len=1394 TSval=657525780 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9927","27.742501","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8071089 Win=49988 Len=0 TSval=3071755657 TSecr=657525779"
"9928","27.742564","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8076665 Win=49988 Len=0 TSval=3071755657 TSecr=657525780"
"9929","27.742677","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"9930","27.742679","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8078059 Ack=9626 Win=489 Len=1394 TSval=657525780 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9931","27.742804","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8079453 Ack=9626 Win=489 Len=1394 TSval=657525780 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9932","27.742807","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8080847 Ack=9626 Win=489 Len=1394 TSval=657525780 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9933","27.742815","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8079453 Win=49988 Len=0 TSval=3071755657 TSecr=657525780"
"9934","27.742872","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8082241 Win=49988 Len=0 TSval=3071755657 TSecr=657525780"
"9935","27.742934","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8082241 Ack=9626 Win=489 Len=1394 TSval=657525780 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9936","27.742937","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8083635 Ack=9626 Win=489 Len=1394 TSval=657525780 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9937","27.742987","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=8085029 Win=49988 Len=0 TSval=3071755657 TSecr=657525780"
"9938","27.743075","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=8085029 Ack=9626 Win=489 Len=1394 TSval=657525780 TSecr=3071755610 [TCP segment of a reassembled PDU]"
